Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"November 7, 2017",Recently Added,The Mindy Project,2012,6,9,Danny in Real Life,"{""hulu""=>[""1168708"", ""1168708""]}"
"November 7, 2017",Recently Added,The Flash,2014,4,5,Girls Night Out,{}
"November 7, 2017",Recently Added,Lethal Weapon,2016,2,5,Let It Ride,"{""hulu""=>[""1169614""]}"
"November 7, 2017",Recently Added,The Middle,2009,9,6,The Setup,"{""hulu""=>[""1169416""]}"
