Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"October 26, 2017",Recently Added,Gotham,2014,4,6,Hog Day Afternoon,{}
"October 26, 2017",Recently Added,Grey's Anatomy,2005,14,5,Danger Zone,"{""hulu""=>[""1163539""]}"
"October 26, 2017",Recently Added,Supernatural,2005,13,3,Patience,{}
"October 26, 2017",Recently Added,Superstore,2015,3,5,Sal's Dead,"{""hulu""=>[""1163519""]}"
"October 26, 2017",Recently Added,The Good Place,2016,2,7,Janet and Michael,"{""hulu""=>[""1163526""]}"
"October 26, 2017",Recently Added,Arrow,2012,6,3,Next of Kin,{}
"October 26, 2017",Recently Added,The Orville,2017,1,7,Majority Rule,"{""hulu""=>[""1163641""]}"
"October 26, 2017",Recently Added,Project Runway,2004,16,11,Warrior Fashion,{}
