Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Mozart in the Jungle,2014,4,10,Dance,{}
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 16, 2018",Recently Added,Everything Sucks!,2018,1,10,We Were Merely Freshmen,"{""netflixusa""=>[""80218500""]}"
"February 17, 2018",Recently Added,The Graham Norton Show,,22,17,Saoirse Ronan / Eric McCormack / Debra Messing / Rob Beckett,{}
"February 16, 2018",Recently Added,2018 Winter Olympics,2018,1,8,"Olympics 2018 Prime Time: Figure Skating, Alpine Skiing, Freestyle Skiing, Skeleton",{}
"February 16, 2018",Recently Added,Celebrity Big Brother,2018,1,7,Episode 7,{}
"February 16, 2018",Recently Added,Crazy Ex-Girlfriend,2015,3,13,Nathaniel Is Irrelevant.,{}
"February 16, 2018",Recently Added,Gold Rush,2010,8,22,"Planes, Cranes, and Virgin Claims",{}
"February 16, 2018",Recently Added,The Trade,2018,1,3,Episode 3,"{""showtimeanytime""=>[""3456320""]}"
"February 16, 2018",Recently Added,Married to Medicine,2013,5,13,Circle of Truth,{}
"February 16, 2018",Recently Added,Real Time with Bill Maher,2003,16,5,"Anna Deavere Smith, Fran Lebowitz, Salman Rushdie & Vicente Fox",{}
"February 16, 2018",Recently Added,High Maintenance,2016,2,5,Scromple,"{""hbogo""=>[""GWjK2wgA2vcPDwwEAAAGY""]}"
"February 16, 2018",Recently Added,2 Dope Queens,2018,1,3,Hot Peen,"{""hbogo""=>[""GWi8EAgtPLIrDwgEAAAFZ""]}"
