Scraped Date,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"July 19, 2017",Adventure Time with Finn & Jake,2010,8,26,Fionna and Cake and Fionna,{}
"July 19, 2017",Big Brother 19,2017,1,10,Episode 10,{}
"July 19, 2017",MasterChef,2010,8,7,"Breakfast, Lunch & Winner",{}
"July 12, 2017",Kingdom,2014,3,7,Platinum Level,{}
"July 12, 2017",Suits,2011,7,1,Skin in the Game,"{""itunes""=>[""1258485491""], ""amazon""=>[""B073WBF4CT"", ""B073WBYT48""]}"
