Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"October 10, 2017",Recently Added,The Mindy Project,2012,6,5,Anna & Jeremy's Meryl Streep Costume Party,"{""hulu""=>[""1154056""]}"
"October 10, 2017",Recently Added,The Great British Bake Off,2010,8,7,Italian Week,{}
"October 10, 2017",Recently Added,Geordie Shore,2011,15,7,Episode 7,{}
"October 10, 2017",Recently Added,The Flash,2014,4,1,The Flash Reborn,{}
"October 10, 2017",Recently Added,Lethal Weapon,2016,2,3,Born To Run,"{""hulu""=>[""1155348""]}"
"October 10, 2017",Recently Added,The Middle,2009,9,2,Please Don't Feed the Hecks,"{""hulu""=>[""1155172""]}"
"October 10, 2017",Recently Added,NCIS,2003,15,3,Exit Strategy,{}
"October 10, 2017",Recently Added,The Voice,2011,13,6,"The Blind Auditions, Part 6",{}
"October 10, 2017",Recently Added,WWE Smackdown,1999,2017,39,WWE Hell in a Cell 2017 Fallout,{}
