Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"September 27, 2017",Recently Added,Empire,2015,4,1,Noble Memory,{}
"September 27, 2017",Recently Added,Survivor,2000,35,1,"I'm Not Crazy, I'm Confident",{}
"September 27, 2017",Recently Added,The Blacklist,2013,5,1,Smokey Putnum,{}
