Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"December 3, 2017",Recently Added,The X Factor,2004,14,28,The X Factor: Finals,{}
"December 2, 2017",Recently Added,Ghost Adventures,2008,15,11,Wolf Creek Inn,{}
"December 3, 2017",Recently Added,The X Factor,2004,14,28,The X Factor: Finals,{}
"December 2, 2017",Recently Added,The Graham Norton Show,,22,8,Judge Shirley Ballas / Mel Gibson / Will Ferrell / Mark Wahlberg / John Lithgow,{}
"December 2, 2017",Recently Added,Saturday Night Live,1975,43,7,Saoirse Ronan; U2,{}
