Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"October 27, 2017",Recently Added,Chelsea,2016,2,24,America Dinner party,{}
"October 27, 2017",Recently Added,Stranger Things,2016,2,9,The Gate,"{""netflixusa""=>[""80144898""]}"
"October 27, 2017",Recently Added,Stranger Things,2016,2,9,The Gate,"{""netflixusa""=>[""80144898""]}"
