Scraped Date,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"July 14, 2017",Friends From College,2017,1,8,A Night of Surprises,"{""netflixusa""=>[""80117692""]}"
"July 14, 2017",Friends From College,2017,1,8,A Night of Surprises,"{""netflixusa""=>[""80117692""]}"
