Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"October 6, 2017",Recently Added,Chelsea,2016,2,22,Episode 22,{}
"October 6, 2017",Recently Added,Suburra,2017,1,10,Call It Sleep,"{""netflixusa""=>[""80081615""]}"
"October 6, 2017",Recently Added,Suburra,2017,1,10,Call It Sleep,"{""netflixusa""=>[""80081615""]}"
"October 6, 2017",Recently Added,Suburra,2017,1,10,Call It Sleep,"{""netflixusa""=>[""80081615""]}"
