Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"December 9, 2017",Recently Added,Ghost Adventures,2008,15,12,Eureka Mining Town,{}
"December 9, 2017",Recently Added,The Graham Norton Show,,22,9,Sir Elton John / Stephen Fry / Carey Mulligan / Robbie Williams / Pink,{}
"December 9, 2017",Recently Added,Saturday Night Live,1975,43,8,James Franco; SZA,{}
