Scraped Date,Category,Series Name,Release_Year,Season Number,Episode Number,Episode Title,Hash
"December 13, 2017",Recently Added,Peaky Blinders,2014,4,5,The Duel,{}
"December 13, 2017",Recently Added,Black Ink Crew,2013,6,2,"This Makes My Boricua Come Out, Mami",{}
"December 13, 2017",Recently Added,Empire,2015,4,9,Slave to Memory,"{""hulu""=>[""1190948""]}"
"December 13, 2017",Recently Added,The Goldbergs,2013,5,10,We Didn't Start the Fire,"{""hulu""=>[""1191136""]}"
"December 13, 2017",Recently Added,The Librarians,2014,4,2,And the Steal of Fortune,{}
"December 13, 2017",Recently Added,Riverdale,2017,2,9,"Silent Night, Deadly Night",{}
"December 13, 2017",Recently Added,Survivor,2000,35,12,The Survivor Devil,{}
"December 13, 2017",Recently Added,Speechless,2016,2,10,S-I--SILENT NIGHT,"{""hulu""=>[""1190992""]}"
