Red (2010),Average Rating: 7.6/10,2017,Action & Adventure,"[""Jeremy Renner"", ""Elizabeth Olsen"", ""Jon Bernthal"", ""Martin Sensmeier"", ""Gil Birmingham"", ""Kelsey Asbille""]","[""Basil Iwanyk"", ""Peter Berg"", ""Matthew George"", ""Wayne L. Rogers"", ""Elizabeth A. Bell""]","[""Taylor Sheridan""]"
Atomic Blonde,Average Rating: 6.3/10,2010,Action & Adventure,"[""Bruce Willis"", ""Mary-Louise Parker"", ""Karl Urban"", ""Morgan Freeman"", ""Helen Mirren"", ""John Malkovich""]","[""Lorenzo di Bonaventura"", ""Mark Vahradian""]","[""Robert Schwentke""]"
Avatar (2009),Average Rating: 6.5/10,2017,Action & Adventure,"[""Charlize Theron"", ""James McAvoy"", ""John Goodman"", ""Til Schweiger"", ""Eddie Marsan"", ""Sofia Boutella"", ""Toby Jones""]","[""Charlize Theron"", ""Eric Gitter"", ""Peter Schwerin"", ""Kelly McCormick"", ""A.J. Dix"", ""Beth Kono""]","[""David Leitch""]"
Ant-Man,Average Rating: 7.4/10,2009,Action & Adventure,"[""Sam Worthington"", ""Zoe Saldana"", ""Stephen Lang"", ""Michelle Rodriguez"", ""Sigourney Weaver"", ""Giovanni Ribisi""]","[""James Cameron"", ""Jon Landau""]","[""James Cameron""]"
Jason Bourne,Average Rating: 6.8/10,2015,Action & Adventure,"[""Paul Rudd"", ""Michael Douglas"", ""Evangeline Lilly"", ""Corey Stoll"", ""Bobby Cannavale"", ""Anthony Mackie"", ""Judy Greer"", ""Abby Ryder Fortson"", ""Michael Peña"", ""David Dastmalchian"", ""Tip “T.I.” Harris"", ""Wood Harris"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]","[""Kevin Feige""]","[""Peyton Reed""]"
Star Trek,Average Rating: 5.9/10,2016,Action & Adventure,"[""Matt Damon"", ""Tommy Lee Jones"", ""Alicia Vikander"", ""Vincent Cassel"", ""Julia Stiles"", ""Riz Ahmed""]","[""Matt Damon"", ""Paul Greengrass"", ""Frank Marshall"", ""Jeffrey M. Weiner"", ""Ben Smith"", ""Gregory Goodman""]","[""Paul Greengrass""]"
Ocean's Eleven (2001),Average Rating: 8.1/10,2009,Sci-Fi & Fantasy,"[""Chris Pine"", ""Zachary Quinto"", ""Simon Pegg"", ""Karl Urban"", ""Zoe Saldana"", ""Eric Bana"", ""John Cho"", ""Anton Yelchin"", ""Winona Ryder"", ""Chris Hemsworth""]","[""J.J. Abrams"", ""Alex Kurtzman"", ""Roberto Orci"", ""Bryan Burk"", ""Stratton Leopold"", ""Damon Lindelof""]","[""J.J. Abrams""]"
Captain America: The Winter Soldier,Average Rating: 6.9/10,2002,Action & Adventure,"[""George Clooney"", ""Matt Damon"", ""Andy Garcia"", ""Brad Pitt"", ""Julia Roberts"", ""Don Cheadle"", ""Casey Affleck"", ""Scott Caan"", ""Elliott Gould"", ""Bernie Mac"", ""Carl Reiner"", ""Shaobo Qin""]","[""Jerry Weintraub""]","[""Steven Soderbergh""]"
Now You See Me 2,Average Rating: 7.6/10,2014,Action & Adventure,"[""Chris Evans"", ""Samuel L. Jackson"", ""Scarlett Johansson"", ""Robert Redford"", ""Sebastian Stan"", ""Anthony Mackie"", ""Cobie Smulders"", ""Frank Grillo"", ""Maximiliano Hernandez"", ""Emily VanCamp"", ""Hayley Atwell"", """"]","[""Kevin Feige""]","[""Anthony Russo"", ""Joe Russo""]"
Back to the Future Part II,Average Rating: 4.9/10,2016,Action & Adventure,"[""Morgan Freeman"", ""Jesse Eisenberg"", ""Daniel Radcliffe"", ""Woody Harrelson"", ""Mark Ruffalo"", ""Dave Franco"", ""Michael Caine"", ""Lizzy Caplan"", ""周杰倫"", ""Sanaa Lathan""]","[""Alex Kurtzman"", ""Roberto Orci"", ""Bobby Cohen""]","[""Jon M. Chu""]"
Lucy,Average Rating: 6.1/10,1989,Comedy,"[""Michael J. Fox"", ""Christopher Lloyd"", ""Lea Thompson"", ""Thomas F. Wilson"", ""Casey Siemaszko"", ""Billy Zane"", ""Elisabeth Shue"", ""Elijah Wood""]","[""Bob Gale"", ""Neil Canton""]","[""Robert Zemeckis""]"
Logan,Average Rating: 6.1/10,2014,Action & Adventure,"[""Scarlett Johansson"", ""Morgan Freeman"", ""Choi Min-sik"", ""Amr Waked""]","[""Virginie Besson-Silla""]","[""Luc Besson""]"
The Dark Tower,Average Rating: 7.9/10,2017,Action & Adventure,"[""Hugh Jackman"", ""Patrick Stewart"", ""Richard E. Grant"", ""Boyd Holbrook"", ""Stephen Merchant"", ""Dafne Keen""]","[""Hutch Parker"", ""Simon Kinberg"", ""Lauren Shuler Donner"", ""Joe Caracciolo Jr."", ""Stan Lee"", ""James Mangold"", ""JoshMcLaglen""]","[""James Mangold""]"
Fury,Average Rating: 4.1/10,2017,Action & Adventure,"[""Idris Elba"", ""Matthew McConaughey"", ""Tom Taylor"", ""Claudia Kim"", ""Fran Kranz"", ""Abbey Lee"", ""Katheryn Winnick"", ""Jackie Earle Haley"", ""Michael Barbieri"", ""Eva Kaminsky"", ""Nicholas Hamilton"", """"]","[""Akiva Goldsman"", ""Brian Grazer"", ""Ron Howard"", ""Erica Huggins"", ""Stephen King""]","[""Nikolaj Arcel""]"
Batman Begins,Average Rating: 6.9/10,2014,Action & Adventure,"[""Brad Pitt"", ""Shia LaBeouf"", ""Logan Lerman"", ""Michael Peña"", ""Jon Bernthal"", ""Jason Isaacs"", ""Brad William Henke"", ""Jim Parrack"", ""Xavier Samuel"", ""Scott Eastwood"", ""Kevin Vance""]","[""Bill Block"", ""John Lesher"", ""Ethan Smith""]","[""David Ayer""]"
The Hitman's Bodyguard,Average Rating: 7.7/10,2005,Action & Adventure,"[""Christian Bale"", ""Liam Neeson"", ""Katie Holmes"", ""Gary Oldman"", ""Michael Caine"", ""Cillian Murphy"", ""Tom Wilkinson"", ""Morgan Freeman"", ""Rutger Hauer"", ""Ken Watanabe""]","[""Emma Thomas"", ""Charles Roven"", ""Larry Franco""]","[""Christopher Nolan""]"
Back to the Future Part III,Average Rating: 5.2/10,2017,Action & Adventure,"[""Ryan Reynolds"", ""Samuel L. Jackson"", ""Gary Oldman"", ""Salma Hayek"", ""Elodie Yung""]","[""David Ellison"", ""Mark Gill"", ""Dana Goldberg"", ""Matthew O'Toole""]","[""Patrick Hughes""]"
Jack Reacher: Never Go Back,Average Rating: 6.5/10,1990,Comedy,"[""Michael J. Fox"", ""Christopher Lloyd"", ""Lea Thompson"", ""Thomas F. Wilson"", ""Mary Steenburgen"", ""Elisabeth Shue"", ""Richard Dysart"", ""Harry Carey, Jr."", ""Flea""]","[""Bob Gale"", ""Neil Canton""]","[""Robert Zemeckis""]"
The Twilight Saga: Breaking Dawn - Part 1 (Extended Edition),Average Rating: 5.2/10,2016,Action & Adventure,"[""Tom Cruise"", ""Cobie Smulders""]","[""Tom Cruise"", ""Don Granger"", ""Christopher McQuarrie"", ""Paula Wagner"", ""Herb Gains"", ""David Ellison"", ""Dana Goldberg""]","[""Edward Zwick""]"
Dawn of the Planet of the Apes,Average Rating: 4.4/10,2011,Romance,"[""Kristen Stewart"", ""Robert Pattinson"", ""Taylor Lautner""]","[""Wyck Godfrey""]","[""Bill Condon""]"
How to Train Your Dragon 2,Average Rating: 7.9/10,2014,Action & Adventure,"[""Andy Serkis"", ""Jason Clarke"", ""Gary Oldman"", ""Keri Russell"", ""Toby Kebbell"", ""Kodi Smit-McPhee""]",[],"[""Matt Reeves""]"
Iron Man 3,Average Rating: 7.8/10,2014,Kids & Family,"[""Jay Baruchel"", ""Cate Blanchett"", ""Gerard Butler"", ""Craig Ferguson"", ""America Ferrera"", ""Kit Harington"", ""Jonah Hill"", ""Djimon Hounsou"", ""T.J. Miller"", ""Christopher Mintz-Plasse"", ""Kristen Wiig""]",[],"[""Dean Deblois""]"
Spy,Average Rating: 7.0/10,2013,Action & Adventure,"[""Robert Downey Jr."", ""Gwyneth Paltrow"", ""Don Cheadle"", ""Guy Pearce"", ""Rebecca Hall"", ""Stephanie Szostak"", ""James Badge Dale"", ""William Sadler"", ""Miguel Ferrer"", ""Jon Favreau"", ""Sir Ben Kingsley"", ""Ty Simpkins"", """", """"]","[""Kevin Feige""]","[""Shane Black""]"
Harry Potter and the Sorcerer's Stone,Average Rating: 7.2/10,2015,Comedy,"[""Melissa McCarthy"", ""Jason Statham"", ""Rose Byrne"", ""Miranda Hart"", ""Bobby Cannavale"", ""Allison Janney"", ""Jude Law""]",[],"[""Paul Feig""]"
The Bourne Ultimatum,Average Rating: 7.1/10,2001,Kids & Family,"[""Daniel Radcliffe"", ""Rupert Grint"", ""Emma Watson"", ""John Cleese"", ""Robbie Coltrane"", ""Warwick Davis"", ""Richard Griffiths"", ""Richard Harris"", ""Ian Hart"", ""John Hurt"", ""Alan Rickman"", ""Fiona Shaw"", """", """"]","[""David Heyman""]","[""Chris Columbus""]"
The Hunger Games: Mockingjay - Part 1,Average Rating: 8.0/10,2007,Action & Adventure,"[""Matt Damon"", ""Julia Stiles"", ""David Strathairn"", ""Scott Glenn"", ""Paddy Considine"", ""Edgar Ramirez"", ""Albert Finney"", ""Joan Allen""]","[""Frank Marshall"", ""Paul Sandberg"", ""Patrick Crowley""]","[""Paul Greengrass""]"
This Is the End,Average Rating: 6.3/10,2014,Action & Adventure,"[""Jennifer Lawrence"", ""Josh Hutcherson"", ""Liam Hemsworth"", ""Woody Harrelson"", ""Elizabeth Banks"", ""Julianne Moore"", ""Philip Seymour Hoffman"", ""Jeffrey Wright"", ""Stanley Tucci"", ""Donald Sutherland""]","[""Nina Jacobson"", ""Jon Kilik""]","[""Francis Lawrence""]"
Doctor Strange (2016),Average Rating: 7.1/10,2013,Comedy,"[""James Franco"", ""Jonah Hill"", ""Seth Rogen"", ""Jay Baruchel"", ""Danny McBride"", ""Craig Robinson"", ""Michael Cera"", ""Emma Watson"", ""Mindy Kaling"", ""David Krumholtz"", ""Christopher Mintz-Plasse"", """", """"]","[""Evan Goldberg"", ""James Weaver"", ""Seth Rogen""]","[""Evan Goldberg"", ""Seth Rogen""]"
Star Wars: Return of the Jedi,Average Rating: 7.3/10,2016,Action & Adventure,"[""Benedict Cumberbatch"", ""Chiwetel Ejiofor"", ""Rachel McAdams"", ""Benedict Wong"", ""Michael Stuhlbarg"", ""Benjamin Bratt"", ""Scott Adkins"", ""Mads Mikkelsen"", ""Tilda Swinton"", ""Zara Phythian"", ""Alaa Safi"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]","[""Kevin Feige""]","[""Scott Derrickson""]"
Olympus Has Fallen,Average Rating: 7.2/10,1983,Action & Adventure,"[""Mark Hamill"", ""Harrison Ford"", ""Carrie Fisher"", ""Billy Dee Williams"", ""Anthony Daniels"", ""Peter Mayhew"", ""Sebastian Shaw"", ""Ian McDiarmid"", ""Frank Oz"", ""James Earl Jones"", ""David Prowse"", ""Alec Guinness"", """", """", """", """", """"]","[""Howard Kazanjian""]","[""Richard Marquand""]"
The Heat,Average Rating: 5.4/10,2013,Action & Adventure,"[""Gerard Butler"", ""Morgan Freeman"", ""Dylan McDermott"", ""Radha Mitchell"", ""Aaron Eckhart"", ""Ashley Judd"", ""Cole Hauser"", ""Rick Yune"", ""Melissa Leo"", ""Han Soto"", ""Angela Bassett"", ""Robert Forster""]","[""Gerard Butler"", ""Mark Gill"", ""Ed Cathell""]","[""Antoine Fuqua""]"
Mud,Average Rating: 6.2/10,2013,Comedy,"[""Sandra Bullock"", ""Melissa McCarthy"", ""Demián Bichir"", ""Marlon Wayans"", ""Michael Rapaport""]",[],"[""Paul Feig""]"
Transformers: Dark of the Moon,Average Rating: 8.0/10,2013,Action & Adventure,"[""Matthew McConaughey"", ""Tye Sheridan"", ""Sam Shepard"", ""Reese Witherspoon"", ""Michael Shannon"", ""Jacob Lofland""]","[""Sarah Green"", ""Aaron Ryder"", ""Lisa Maria Falcone""]","[""Jeff Nichols""]"
Central Intelligence,Average Rating: 4.9/10,2011,Action & Adventure,"[""Shia LaBeouf"", ""Hugo Weaving"", ""Josh Duhamel"", ""Rosie Huntington-Whiteley"", ""John Turturro""]","[""Ian Bryce"", ""Lorenzo di Bonaventura"", ""Tom DeSanto"", ""Don Murphy"", ""Steven Spielberg""]","[""Michael Bay""]"
The Secret Life of Walter Mitty,Average Rating: 5.7/10,2016,Comedy,"[""Dwayne Johnson"", ""Kevin Hart"", ""Amy Ryan"", ""Danielle Nicolet"", ""Aaron Paul""]","[""Scott Stuber"", ""Peter Principato"", ""Paul Young"", ""Michael Fottrell""]","[""Rawson Marshall Thurber""]"
Looper,Average Rating: 5.9/10,2013,Comedy,"[""Ben Stiller"", ""Kristen Wiig"", ""Sean Penn"", ""Adam Scott"", ""Shirley MacLaine"", ""Kathryn Hahn""]",[],"[""Ben Stiller""]"
Elysium,Average Rating: 8.1/10,2012,Action & Adventure,"[""Bruce Willis"", ""Joseph Gordon-Levitt"", ""Emily Blunt"", ""Paul Dano"", ""Noah Segan"", ""Piper Perabo"", ""Jeff Daniels""]","[""Ram Bergman"", ""James D. Stern""]","[""Rian Johnson""]"
The Bourne Supremacy,Average Rating: 6.5/10,2013,Action & Adventure,"[""Matt Damon"", ""Jodie Foster"", ""Sharlto Copley"", ""Alice Braga"", ""Diego Luna"", ""Wagner Moura"", ""William Fichtner"", ""Brandon Auret"", ""Josh Blacker"", ""Emma Tremblay"", ""Jose Pablo Cantillo"", ""Maxwell Perry Cotton"", """"]","[""Neill Blomkamp"", ""Bill Block"", ""Simon Kinberg""]","[""Neill Blomkamp""]"
Valerian and the City of a Thousand Planets,Average Rating: 7.2/10,2004,Action & Adventure,"[""Matt Damon"", ""Franka Potente"", ""Brian Cox"", ""Julia Stiles"", ""Karl Urban"", ""Gabriel Mann"", ""Joan Allen""]","[""Frank Marshall"", ""Patrick Crowley"", ""Paul Sandberg""]","[""Paul Greengrass""]"
Maze Runner: The Scorch Trials,Average Rating: 5.5/10,2017,Sci-Fi & Fantasy,"[""Dane DeHaan"", ""Cara Delevingne"", ""Clive Owen"", ""Rihanna"", ""Ethan Hawke""]","[""Virginie Besson-Silla""]","[""Luc Besson""]"
Night At the Museum: Secret of the Tomb,Average Rating: 5.4/10,2015,Action & Adventure,"[""Dylan O'Brien"", ""Kaya Scodelario"", ""Thomas Brodie-Sangster"", ""Giancarlo Esposito"", ""Aidan Gillen"", ""Barry Pepper"", ""Lili Taylor"", ""Patricia Clarkson""]",[],"[""Wes Ball""]"
Kung Fu Panda 3,Average Rating: 5.0/10,2014,Kids & Family,"[""Ben Stiller"", ""Robin Williams"", ""Owen Wilson"", ""Dan Stevens"", ""Sir Ben Kingsley"", ""Rebel Wilson"", ""Steve Coogan"", ""Ricky Gervais""]",[],"[""Shawn Levy""]"
Pirates of the Caribbean: At World's End,Average Rating: 6.8/10,2016,Kids & Family,"[""Jack Black"", ""Bryan Cranston"", ""Dustin Hoffman"", ""Angelina Jolie"", ""J.K. Simmons"", ""Jackie Chan"", ""Seth Rogen"", ""Lucy Liu"", ""David Cross"", ""Kate Hudson"", ""James Hong"", ""Randall Duk Kim""]",[],"[""Alessandro Carloni"", ""Jennifer Yuh Nelson""]"
The Divergent Series: Insurgent,Average Rating: 5.5/10,2007,Action & Adventure,"[""Johnny Depp"", ""Orlando Bloom"", ""Keira Knightley"", ""Stellan Skarsgård"", ""Bill Nighy"", ""周潤發"", ""Geoffrey Rush"", ""Jack Davenport"", ""Jonathan Pryce""]","[""Jerry Bruckheimer""]","[""Gore Verbinski""]"
Ocean's Thirteen,Average Rating: 5.0/10,2015,Action & Adventure,"[""Shailene Woodley"", ""Theo James"", ""Octavia Spencer"", ""Jai Courtney"", ""Miles Teller"", ""Ansel Elgort"", ""Mekhi Phifer"", ""Daniel Dae Kim"", ""Naomi Watts"", ""Kate Winslet""]","[""Douglas Wick"", ""Lucy Fisher"", ""Pouya Shahbazian""]","[""Robert Schwentke""]"
The Girl with the Dragon Tattoo,Average Rating: 6.4/10,2007,Comedy,"[""George Clooney"", ""Brad Pitt"", ""Matt Damon"", ""Andy Garcia"", ""Don Cheadle"", ""Bernie Mac"", ""Ellen Barkin"", ""Al Pacino"", ""Elliott Gould"", ""Casey Affleck"", ""Scott Caan"", ""Eddie Jemison"", """", """", """", """"]","[""Jerry Weintraub""]","[""Steven Soderbergh""]"
Life of Pi,Average Rating: 7.6/10,2011,Action & Adventure,"[""Daniel Craig"", ""Rooney Mara"", ""Christopher Plummer"", ""Stellan Skarsgård"", ""Steven Berkoff"", ""Robin Wright"", ""Yorick Van Wageningen"", ""Joely Richardson"", ""Geraldine James"", ""Goran Visnjic"", """", """"]","[""Scott Rudin"", ""Ole Sondberg"", ""Sören Staermose"", ""Ceán Chaffin""]","[""David Fincher""]"
The LEGO Movie,Average Rating: 7.9/10,2012,Drama,"[""Suraj Sharma"", ""Irrfan Khan"", ""Tabu"", ""Rafe Spall"", ""Gérard Depardieu""]",[],"[""Ang Lee""]"
Safe House,Average Rating: 8.2/10,2014,Kids & Family,"[""Chris Pratt"", ""Will Ferrell"", ""Elizabeth Banks"", ""Will Arnett"", ""Nick Offerman"", ""Alison Brie"", ""Charlie Day"", ""Liam Neeson"", ""Morgan Freeman""]","[""Dan Lin"", ""Roy Lee""]","[""Phil Lord"", ""Christopher Miller""]"
X-Men: Apocalypse,Average Rating: 5.7/10,2012,Action & Adventure,"[""Denzel Washington"", ""Ryan Reynolds"", ""Vera Farmiga"", ""Brendan Gleeson"", ""Sam Shepard"", ""Rubén Blades"", ""Nora Arnezeder"", ""Robert Patrick""]","[""Scott Stuber""]","[""Daniel Espinosa""]"
The Fate of the Furious,Average Rating: 5.7/10,2016,Action & Adventure,"[""James McAvoy"", ""Michael Fassbender"", ""Jennifer Lawrence"", ""Oscar Isaac"", ""Nicholas Hoult"", ""Rose Byrne"", ""Tye Sheridan"", ""Sophie Turner"", ""Olivia Munn"", ""Lucas Till""]","[""Lauren Shuler Donner"", ""Simon Kinberg"", ""Hutch Parker"", ""Bryan Singer""]","[""Bryan Singer""]"
Taken 2,Average Rating: 6.2/10,2017,Action & Adventure,"[""Vin Diesel"", ""Dwayne Johnson"", ""Jason Statham"", ""Michelle Rodriguez"", ""Tyrese Gibson"", ""Chris \""Ludacris\"" Bridges"", ""Kurt Russell"", ""Charlize Theron""]","[""Vin Diesel"", ""Neal H. Moritz"", ""Chris Morgan"", ""Michael Fottrell""]","[""F. Gary Gray""]"
The Other Guys,Average Rating: 4.2/10,2012,Action & Adventure,"[""Liam Neeson"", ""Maggie Grace"", ""Famke Janssen"", ""Rade Sherbedgia""]",[],"[""Oliver Megaton""]"
Star Wars: The Phantom Menace,Average Rating: 6.7/10,2010,Action & Adventure,"[""Will Ferrell"", ""Mark Wahlberg"", ""Eva Mendes"", ""Michael Keaton"", ""Steve Coogan"", ""Ray Stevenson"", ""Samuel L. Jackson"", ""Dwayne Johnson""]","[""Will Ferrell"", ""Adam McKay"", ""Jimmy Miller"", ""Patrick Crowley""]","[""Adam McKay""]"
Deepwater Horizon,Average Rating: 6.0/10,1999,Action & Adventure,"[""Liam Neeson"", ""Ewan McGregor"", ""Natalie Portman"", ""Jake Lloyd"", ""Ian McDiarmid"", ""Pernilla August"", ""Samuel L. Jackson"", ""Oliver Ford Davies"", ""Hugh Quarshie"", ""Ahmed Best"", ""Anthony Daniels"", ""Kenny Baker"", """", """", """", """", """", """", """", """", """", """", """", """"]","[""Rick McCallum""]","[""George Lucas""]"
The Adjustment Bureau,Average Rating: 7.0/10,2016,Action & Adventure,"[""Dylan O'Brien"", ""Mark Wahlberg"", ""Kate Hudson"", ""Kurt Russell"", ""Gina Rodriguez"", ""Ethan Suplee""]",[],"[""Peter Berg""]"
Now You See Me,Average Rating: 6.6/10,2011,Action & Adventure,"[""Matt Damon"", ""Emily Blunt"", ""Terence Stamp"", ""Anthony Mackie"", ""John Slattery"", ""Michael Kelly"", ""Anthony Ruivivar""]","[""Michael Hackett"", ""Bill Carraro"", ""Chris Moore""]","[""George Nolfi""]"
Live Free or Die Hard,Average Rating: 5.7/10,2013,Action & Adventure,"[""Jesse Eisenberg"", ""Mark Ruffalo"", ""Woody Harrelson"", ""Melanie Laurent"", ""Isla Fisher"", ""Dave Franco"", ""Common"", ""Michael Caine"", ""Morgan Freeman""]","[""Alex Kurtzman"", ""Roberto Orci"", ""Bobby Cohen""]","[""Louis Leterrier""]"
Ocean's Twelve,Average Rating: 6.8/10,2007,Action & Adventure,"[""Bruce Willis"", ""Justin Long"", ""Timothy Olyphant"", ""Cliff Curtis""]","[""John McTiernan"", ""Michael Fottrell"", ""Bruce Willis""]","[""Len Wiseman""]"
Inglourious Basterds,Average Rating: 5.9/10,2004,Action & Adventure,"[""George Clooney"", ""Brad Pitt"", ""Matt Damon"", ""Catherine Zeta-Jones"", ""Andy Garcia"", ""Don Cheadle"", ""Julia Roberts"", ""Bernie Mac""]","[""Jerry Weintraub""]","[""Steven Soderbergh""]"
Die Hard,Average Rating: 7.8/10,2009,Action & Adventure,"[""Brad Pitt"", ""Mélanie Laurent"", ""Christoph Waltz"", ""Michael Fassbender"", ""Eli Roth"", ""Diane Kruger"", ""Daniel Brühl"", ""Til Schweiger""]","[""Lawrence Bender""]","[""Quentin Tarantino""]"
Contagion,Average Rating: 8.4/10,1988,Action & Adventure,"[""Bruce Willis"", ""Bonnie Bedelia"", ""Reginald Veljohnson"", ""Paul Gleason"", ""De'voreaux White"", ""Alan Rickman""]","[""Lawrence Gordon"", ""Joel Silver""]","[""John McTiernan""]"
The Hobbit: The Desolation of Smaug,Average Rating: 7.1/10,2011,Thriller,"[""Matt Damon"", ""Gwyneth Paltrow"", ""Jude Law"", ""Kate Winslet"", ""Laurence Fishburne"", ""Marion Cotillard""]","[""Michael Shamberg"", ""Stacey Sher"", ""Gregory Jacobs""]","[""Steven Soderbergh""]"
Dr. Seuss' the Lorax,Average Rating: 6.8/10,2013,Action & Adventure,"[""Ian McKellen"", ""Martin Freeman"", ""Richard Armitage"", ""Benedict Cumberbatch"", ""Evangeline Lilly"", ""Lee Pace"", ""Luke Evans"", ""Stephen Fry"", ""Ken Stott"", ""James Nesbitt"", ""Orlando Bloom"", """", """", """", """", """", """", """", """", """", """", """", """", """", """", """"]","[""Fran Walsh"", ""Peter Jackson"", ""Zane Weiner"", ""Carolynne Cunningham""]","[""Peter Jackson""]"
The Equalizer,Average Rating: 5.9/10,2012,Kids & Family,"[""Danny DeVito"", ""Ed Helms"", ""Zac Efron"", ""Taylor Swift"", ""Rob Riggle"", ""Jenny Slate"", ""Betty White""]","[""Chris Meledandri"", ""Janet Healy""]","[""Chris Renaud""]"
Star Wars: Attack of the Clones,Average Rating: 5.7/10,2014,Action & Adventure,"[""Denzel Washington"", ""Marton Csokas"", ""Chloe Grace Moretz"", ""David Harbour"", ""Haley Bennett"", ""Bill Pullman"", ""Melissa Leo"", ""David Meunier"", ""Johnny Skourtis"", ""Alex Veadov"", ""Vladimir Kulich"", ""E. Roger Mitchell""]","[""Denzel Washington"", ""Todd Black"", ""Jason Blumenthal"", ""Alex Siskin"", ""Steve Tisch"", ""Mace Neufeld"", ""Tony Eldridge"", ""Michael Sloan""]","[""Antoine Fuqua""]"
Snow White & the Huntsman (Extended Edition),Average Rating: 6.7/10,2002,Action & Adventure,"[""Ewan McGregor"", ""Natalie Portman"", ""Hayden Christensen"", ""Christopher Lee"", ""Samuel L. Jackson"", ""Frank Oz"", ""Ian McDiarmid"", ""Pernilla August"", ""Temuera Morrison"", ""Jimmy Smits"", ""Jack Thompson"", """", """", """", """", """", """", """", """", """", """", """"]","[""Rick McCallum""]","[""George Lucas""]"
Casino Royale,Average Rating: 5.6/10,2012,Action & Adventure,"[""Kristen Stewart"", ""Charlize Theron"", ""Chris Hemsworth"", ""Sam Claflin"", ""Sam Spruell"", ""Ian McShane"", ""Bob Hoskins"", ""Ray Winstone"", ""Eddie Marsan"", ""Nick Frost""]","[""Joe Roth"", ""Sam Mercer""]","[""Rupert Sanders""]"
The Grey,Average Rating: 7.9/10,2006,Action & Adventure,"[""Daniel Craig"", ""Eva Green"", ""Mads Mikkelsen"", ""Judi Dench"", ""Jeffrey Wright"", ""Giancarlo Giannini"", ""Caterina Murino"", ""Simon Abkarian"", ""Isaach de Bankolé"", ""Jesper Christensen"", ""Ivana Milicevic""]","[""Barbara Broccoli"", ""Michael G. Wilson""]",[]
Jurassic Park III,Average Rating: 6.9/10,2012,Drama,"[""Liam Neeson"", ""Frank Grillo"", ""Dermot Mulroney"", ""Dallas Roberts"", ""Joe Anderson"", ""Nonso Anozie"", ""James Badge Dale""]","[""Jules Daly"", ""Ridley Scott"", ""Mickey Lidell""]","[""Joe Carnahan""]"
Night At the Museum: Battle of the Smithsonian,Average Rating: 5.2/10,2001,Action & Adventure,"[""Sam Neill"", ""William H. Macy"", ""Téa Leoni"", ""Alessandro Nivola"", ""Trevor Morgan"", ""Michael Jeter"", ""John Diehl"", ""Bruce A. Young"", ""Laura Dern""]","[""Kathleen Kennedy"", ""Larry J. Franco"", ""Steven Spielberg""]","[""Joe Johnston""]"
Pacific Rim,Average Rating: 5.1/10,2009,Kids & Family,"[""Ben Stiller"", ""Amy Adams"", ""Owen Wilson"", ""Hank Azaria"", ""Christopher Guest"", ""Alain Chabat"", ""Robin Williams""]",[],"[""Shawn Levy""]"
Mission: Impossible III,Average Rating: 6.6/10,2013,Action & Adventure,"[""Charlie Hunnam"", ""Idris Elba"", ""Rinko Kikuchi"", ""Charlie Day"", ""Rob Kazinsky"", ""Max Martini"", ""Ron Perlman""]","[""Guillermo del Toro"", ""Thomas Tull"", ""Jon Jashni"", ""Mary Parent""]","[""Guillermo del Toro""]"
Tower Heist,Average Rating: 6.6/10,2006,Action & Adventure,"[""Tom Cruise"", ""Philip Seymour Hoffman"", ""Ving Rhames"", ""Billy Crudup"", ""Michelle Monaghan"", ""Jonathan Rhys Meyers"", ""Keri Russell"", ""Maggie Q"", ""Laurence Fishburne"", ""Simon Pegg""]","[""Tom Cruise"", ""Paula Wagner""]","[""J.J. Abrams""]"
The Big Lebowski,Average Rating: 6.2/10,2011,Comedy,"[""Ben Stiller"", ""Eddie Murphy"", ""Casey Affleck"", ""Alan Alda"", ""Matthew Broderick"", ""Stephen McKinley Henderson"", ""Téa Leoni"", ""Michael Peña"", ""Gabourey Sidibe"", ""Judd Hirsch"", ""Zeljko Ivanek"", """"]","[""Brian Grazer"", ""Kim Roth""]","[""Brett Ratner""]"
Kong: Skull Island,Average Rating: 7.2/10,1998,Comedy,"[""Jeff Bridges"", ""John Goodman"", ""Julianne Moore"", ""Steve Buscemi"", ""David Huddleston"", ""John Turturro"", ""Philip Seymour Hoffman"", ""Sam Elliott"", ""Tara Reid""]","[""Ethan Coen""]","[""Joel Coen""]"
Transformers: Age of Extinction,Average Rating: 6.5/10,2017,Action & Adventure,"[""Tom Hiddleston"", ""Samuel L. Jackson"", ""John Goodman"", ""Brie Larson"", ""Jing Tian"", ""Toby Kebbell"", ""Jason Mitchell""]","[""Tom Peitzman"", ""Thomas Tull"", ""Mary Parent"", ""Jon Jashni"", ""Alex Garcia""]","[""Jordan Vogt-Roberts""]"
